"","alpha","Layers","FDR","Power"
"2558",0.2,2,0.222222222222222,0.0272373540856031
"2559",0.2,3,0.222222222222222,0.0272373540856031
"2560",0.2,4,0.222222222222222,0.0272373540856031
"2561",0.05,1,0,0
"2562",0.05,2,0.333333333333333,0.015748031496063
"2563",0.05,3,0.333333333333333,0.015748031496063
"2564",0.05,4,0.1,0.0708661417322835
"2565",0.1,1,0,0
"2566",0.1,2,0.333333333333333,0.015748031496063
"2567",0.1,3,0.333333333333333,0.015748031496063
"2568",0.1,4,0.1,0.0708661417322835
"2569",0.15,1,0,0.0118110236220472
"2570",0.15,2,0.285714285714286,0.0196850393700787
"2571",0.15,3,0.285714285714286,0.0196850393700787
"2572",0.15,4,0.34375,0.0826771653543307
"2573",0.2,1,0,0.015748031496063
"2574",0.2,2,0.333333333333333,0.015748031496063
"2575",0.2,3,0.619047619047619,0.031496062992126
"2576",0.2,4,0.371428571428571,0.0866141732283465
"2577",0.05,1,0,0
"2578",0.05,2,0.454545454545455,0.0245901639344262
"2579",0.05,3,0.454545454545455,0.0245901639344262
"2580",0.05,4,0.454545454545455,0.0245901639344262
"2581",0.1,1,0,0
"2582",0.1,2,0.454545454545455,0.0245901639344262
"2583",0.1,3,0.454545454545455,0.0245901639344262
"2584",0.1,4,0.454545454545455,0.0245901639344262
"2585",0.15,1,0,0
"2586",0.15,2,0.357142857142857,0.0368852459016393
"2587",0.15,3,0.357142857142857,0.0368852459016393
"2588",0.15,4,0.357142857142857,0.0368852459016393
"2589",0.2,1,0,0
"2590",0.2,2,0.357142857142857,0.0368852459016393
"2591",0.2,3,0.428571428571429,0.0491803278688525
"2592",0.2,4,0.428571428571429,0.0491803278688525
"2593",0.05,1,0,0
"2594",0.05,2,0,0.016260162601626
"2595",0.05,3,0,0.016260162601626
"2596",0.05,4,0,0.016260162601626
"2597",0.1,1,0,0
"2598",0.1,2,0,0.016260162601626
"2599",0.1,3,0,0.016260162601626
"2600",0.1,4,0,0.016260162601626
"2601",0.15,1,0.25,0.024390243902439
"2602",0.15,2,0.2,0.032520325203252
"2603",0.15,3,0.2,0.032520325203252
"2604",0.15,4,0.2,0.032520325203252
"2605",0.2,1,0.294117647058824,0.0487804878048781
"2606",0.2,2,0.294117647058824,0.0487804878048781
"2607",0.2,3,0.294117647058824,0.0487804878048781
"2608",0.2,4,0.294117647058824,0.0487804878048781
"2609",0.05,1,0,0
"2610",0.05,2,0.444444444444444,0.0205761316872428
"2611",0.05,3,0.444444444444444,0.0205761316872428
"2612",0.05,4,0.444444444444444,0.0205761316872428
"2613",0.1,1,0,0
"2614",0.1,2,0.444444444444444,0.0205761316872428
"2615",0.1,3,0.444444444444444,0.0205761316872428
"2616",0.1,4,0.444444444444444,0.0205761316872428
"2617",0.15,1,0.25,0.0123456790123457
"2618",0.15,2,0.25,0.0246913580246914
"2619",0.15,3,0.25,0.0246913580246914
"2620",0.15,4,0.25,0.0246913580246914
"2621",0.2,1,0.2,0.0164609053497942
"2622",0.2,2,0.222222222222222,0.0288065843621399
"2623",0.2,3,0.222222222222222,0.0288065843621399
"2624",0.2,4,0.222222222222222,0.0288065843621399
"2625",0.05,1,0,0
"2626",0.05,2,0.545454545454545,0.0199203187250996
"2627",0.05,3,0.5,0.0358565737051793
"2628",0.05,4,0.5,0.0358565737051793
"2629",0.1,1,0.4,0.0119521912350598
"2630",0.1,2,0.444444444444444,0.0199203187250996
"2631",0.1,3,0.4375,0.0358565737051793
"2632",0.1,4,0.4375,0.0358565737051793
"2633",0.15,1,0.4,0.0119521912350598
"2634",0.15,2,0.538461538461538,0.0239043824701195
"2635",0.15,3,0.5625,0.0278884462151394
"2636",0.15,4,0.5625,0.0278884462151394
"2637",0.2,1,0.4,0.0119521912350598
"2638",0.2,2,0.578947368421053,0.0318725099601594
"2639",0.2,3,0.578947368421053,0.0318725099601594
"2640",0.2,4,0.578947368421053,0.0318725099601594
"2641",0.05,1,0,0
"2642",0.05,2,0,0.0172413793103448
"2643",0.05,3,0,0.0172413793103448
"2644",0.05,4,0,0.0172413793103448
"2645",0.1,1,0,0
"2646",0.1,2,0,0.0172413793103448
"2647",0.1,3,0,0.0172413793103448
"2648",0.1,4,0,0.0172413793103448
"2649",0.15,1,0,0
"2650",0.15,2,0,0.0172413793103448
"2651",0.15,3,0,0.0172413793103448
"2652",0.15,4,0.285714285714286,0.021551724137931
"2653",0.2,1,0.2,0.0172413793103448
"2654",0.2,2,0.142857142857143,0.0258620689655172
"2655",0.2,3,0.142857142857143,0.0258620689655172
"2656",0.2,4,0.3,0.0301724137931034
"2657",0.05,1,0,0
"2658",0.05,2,0,0.0155642023346304
"2659",0.05,3,0,0.0155642023346304
"2660",0.05,4,0,0.0155642023346304
"2661",0.1,1,0.2,0.0155642023346304
"2662",0.1,2,0.111111111111111,0.0311284046692607
"2663",0.1,3,0.111111111111111,0.0311284046692607
"2664",0.1,4,0.111111111111111,0.0311284046692607
"2665",0.15,1,0.4,0.0233463035019455
"2666",0.15,2,0.4,0.0233463035019455
"2667",0.15,3,0.4,0.0233463035019455
"2668",0.15,4,0.4,0.0233463035019455
"2669",0.2,1,0.4,0.0233463035019455
"2670",0.2,2,0.333333333333333,0.0311284046692607
"2671",0.2,3,0.333333333333333,0.0311284046692607
"2672",0.2,4,0.333333333333333,0.0311284046692607
"2673",0.05,1,0,0
"2674",0.05,2,0,0.00840336134453781
"2675",0.05,3,0,0.00840336134453781
"2676",0.05,4,0.625,0.0126050420168067
"2677",0.1,1,0.2,0.0168067226890756
"2678",0.1,2,0.2,0.0168067226890756
"2679",0.1,3,0.2,0.0168067226890756
"2680",0.1,4,0.2,0.0168067226890756
"2681",0.15,1,0.166666666666667,0.0210084033613445
"2682",0.15,2,0.166666666666667,0.0210084033613445
"2683",0.15,3,0.166666666666667,0.0210084033613445
"2684",0.15,4,0.166666666666667,0.0210084033613445
"2685",0.2,1,0.1,0.0378151260504202
"2686",0.2,2,0.1,0.0378151260504202
"2687",0.2,3,0.1,0.0378151260504202
"2688",0.2,4,0.1,0.0378151260504202
"2689",0.05,1,0,0
"2690",0.05,2,0,0.016260162601626
"2691",0.05,3,0,0.016260162601626
"2692",0.05,4,0,0.016260162601626
"2693",0.1,1,0,0
"2694",0.1,2,0,0.016260162601626
"2695",0.1,3,0,0.016260162601626
"2696",0.1,4,0.0666666666666667,0.0569105691056911
"2697",0.15,1,0,0.0284552845528455
"2698",0.15,2,0,0.0284552845528455
"2699",0.15,3,0,0.0284552845528455
"2700",0.15,4,0.333333333333333,0.0813008130081301
"2701",0.2,1,0.0769230769230769,0.0487804878048781
"2702",0.2,2,0.0769230769230769,0.0487804878048781
"2703",0.2,3,0.0769230769230769,0.0487804878048781
"2704",0.2,4,0.305555555555556,0.101626016260163
"2705",0.05,1,0,0
"2706",0.05,2,0,0.00740740740740741
"2707",0.05,3,0,0.00740740740740741
"2708",0.05,4,0,0.00740740740740741
"2709",0.1,1,0.25,0.0111111111111111
"2710",0.1,2,0.125,0.0259259259259259
"2711",0.1,3,0.125,0.0259259259259259
"2712",0.1,4,0.125,0.0259259259259259
"2713",0.15,1,0.4,0.0111111111111111
"2714",0.15,2,0.222222222222222,0.0259259259259259
"2715",0.15,3,0.222222222222222,0.0259259259259259
"2716",0.15,4,0.3125,0.0407407407407407
"2717",0.2,1,0.352941176470588,0.0407407407407407
"2718",0.2,2,0.352941176470588,0.0407407407407407
"2719",0.2,3,0.352941176470588,0.0407407407407407
"2720",0.2,4,0.352941176470588,0.0407407407407407
"2721",0.05,1,0,0
"2722",0.05,2,0,0.0172413793103448
"2723",0.05,3,0,0.0172413793103448
"2724",0.05,4,0,0.0172413793103448
"2725",0.1,1,0.142857142857143,0.0258620689655172
"2726",0.1,2,0.111111111111111,0.0344827586206897
"2727",0.1,3,0.111111111111111,0.0344827586206897
"2728",0.1,4,0.111111111111111,0.0344827586206897
"2729",0.15,1,0.2,0.0344827586206897
"2730",0.15,2,0.166666666666667,0.0431034482758621
"2731",0.15,3,0.133333333333333,0.0560344827586207
"2732",0.15,4,0.133333333333333,0.0560344827586207
"2733",0.2,1,0.2,0.0344827586206897
"2734",0.2,2,0.166666666666667,0.0431034482758621
"2735",0.2,3,0.133333333333333,0.0560344827586207
"2736",0.2,4,0.604651162790698,0.0732758620689655
"2737",0.05,1,0,0
"2738",0.05,2,0,0.016
"2739",0.05,3,0,0.016
"2740",0.05,4,0,0.016
"2741",0.1,1,0.25,0.024
"2742",0.1,2,0.333333333333333,0.032
"2743",0.1,3,0.333333333333333,0.032
"2744",0.1,4,0.333333333333333,0.032
"2745",0.15,1,0.25,0.024
"2746",0.15,2,0.333333333333333,0.032
"2747",0.15,3,0.333333333333333,0.032
"2748",0.15,4,0.333333333333333,0.032
"2749",0.2,1,0.333333333333333,0.032
"2750",0.2,2,0.375,0.04
"2751",0.2,3,0.375,0.04
"2752",0.2,4,0.375,0.04
"2753",0.05,1,0,0
"2754",0.05,2,0.444444444444444,0.01953125
"2755",0.05,3,0.444444444444444,0.01953125
"2756",0.05,4,0.444444444444444,0.01953125
"2757",0.1,1,0,0.0078125
"2758",0.1,2,0.333333333333333,0.015625
"2759",0.1,3,0.333333333333333,0.015625
"2760",0.1,4,0.333333333333333,0.015625
"2761",0.15,1,0.2,0.015625
"2762",0.15,2,0.2,0.015625
"2763",0.15,3,0.2,0.015625
"2764",0.15,4,0.2,0.015625
"2765",0.2,1,0.166666666666667,0.01953125
"2766",0.2,2,0.166666666666667,0.01953125
"2767",0.2,3,0.166666666666667,0.01953125
"2768",0.2,4,0.166666666666667,0.01953125
"2769",0.05,1,0.666666666666667,0.004
"2770",0.05,2,0.285714285714286,0.02
"2771",0.05,3,0.285714285714286,0.02
"2772",0.05,4,0.285714285714286,0.02
"2773",0.1,1,0.545454545454545,0.02
"2774",0.1,2,0.375,0.04
"2775",0.1,3,0.368421052631579,0.048
"2776",0.1,4,0.368421052631579,0.048
"2777",0.15,1,0.375,0.04
"2778",0.15,2,0.375,0.04
"2779",0.15,3,0.391304347826087,0.056
"2780",0.15,4,0.391304347826087,0.056
"2781",0.2,1,0.375,0.04
"2782",0.2,2,0.375,0.04
"2783",0.2,3,0.391304347826087,0.056
"2784",0.2,4,0.391304347826087,0.056
"2785",0.05,1,0,0
"2786",0.05,2,0.166666666666667,0.0197628458498024
"2787",0.05,3,0.166666666666667,0.0197628458498024
"2788",0.05,4,0.05,0.075098814229249
"2789",0.1,1,0,0
"2790",0.1,2,0.416666666666667,0.0276679841897233
"2791",0.1,3,0.416666666666667,0.0276679841897233
"2792",0.1,4,0.192307692307692,0.08300395256917
"2793",0.15,1,0,0
"2794",0.15,2,0.416666666666667,0.0276679841897233
"2795",0.15,3,0.416666666666667,0.0276679841897233
"2796",0.15,4,0.193548387096774,0.0988142292490119
"2797",0.2,1,0.363636363636364,0.0276679841897233
"2798",0.2,2,0.384615384615385,0.0316205533596838
"2799",0.2,3,0.384615384615385,0.0316205533596838
"2800",0.2,4,0.1875,0.102766798418972
"2801",0.05,1,0,0
"2802",0.05,2,0,0.0172413793103448
"2803",0.05,3,0,0.0172413793103448
"2804",0.05,4,0,0.0172413793103448
"2805",0.1,1,0,0
"2806",0.1,2,0,0.0172413793103448
"2807",0.1,3,0.375,0.021551724137931
"2808",0.1,4,0.375,0.021551724137931
"2809",0.15,1,0.333333333333333,0.00862068965517241
"2810",0.15,2,0.2,0.0172413793103448
"2811",0.15,3,0.416666666666667,0.0301724137931034
"2812",0.15,4,0.416666666666667,0.0301724137931034
"2813",0.2,1,0.25,0.0129310344827586
"2814",0.2,2,0.166666666666667,0.021551724137931
"2815",0.2,3,0.384615384615385,0.0344827586206897
"2816",0.2,4,0.384615384615385,0.0344827586206897
"2817",0.05,1,0,0
"2818",0.05,2,0.166666666666667,0.0211864406779661
"2819",0.05,3,0.166666666666667,0.0211864406779661
"2820",0.05,4,0.166666666666667,0.0211864406779661
"2821",0.1,1,0,0
"2822",0.1,2,0.125,0.0296610169491525
"2823",0.1,3,0.125,0.0296610169491525
"2824",0.1,4,0.125,0.0296610169491525
"2825",0.15,1,0,0
"2826",0.15,2,0.5,0.0338983050847458
"2827",0.15,3,0.5,0.0338983050847458
"2828",0.15,4,0.5,0.0338983050847458
"2829",0.2,1,0.333333333333333,0.0338983050847458
"2830",0.2,2,0.333333333333333,0.0338983050847458
"2831",0.2,3,0.333333333333333,0.0338983050847458
"2832",0.2,4,0.342105263157895,0.211864406779661
"2833",0.05,1,0,0
"2834",0.05,2,0,0.0159362549800797
"2835",0.05,3,0,0.0159362549800797
"2836",0.05,4,0,0.0159362549800797
"2837",0.1,1,0,0
"2838",0.1,2,0.333333333333333,0.0159362549800797
"2839",0.1,3,0.333333333333333,0.0159362549800797
"2840",0.1,4,0.333333333333333,0.0159362549800797
"2841",0.15,1,0,0
"2842",0.15,2,0.333333333333333,0.0159362549800797
"2843",0.15,3,0.333333333333333,0.0159362549800797
"2844",0.15,4,0.333333333333333,0.0159362549800797
"2845",0.2,1,0,0
"2846",0.2,2,0.333333333333333,0.0159362549800797
"2847",0.2,3,0.333333333333333,0.0159362549800797
"2848",0.2,4,0.333333333333333,0.0159362549800797
"2849",0.05,1,0,0
"2850",0.05,2,0.384615384615385,0.0307692307692308
"2851",0.05,3,0.384615384615385,0.0307692307692308
"2852",0.05,4,0.384615384615385,0.0307692307692308
"2853",0.1,1,0.5,0.00384615384615385
"2854",0.1,2,0.384615384615385,0.0307692307692308
"2855",0.1,3,0.4375,0.0346153846153846
"2856",0.1,4,0.4375,0.0346153846153846
"2857",0.15,1,0.333333333333333,0.0230769230769231
"2858",0.15,2,0.272727272727273,0.0307692307692308
"2859",0.15,3,0.272727272727273,0.0307692307692308
"2860",0.15,4,0.272727272727273,0.0307692307692308
"2861",0.2,1,0.3125,0.0423076923076923
"2862",0.2,2,0.3125,0.0423076923076923
"2863",0.2,3,0.389830508474576,0.138461538461538
"2864",0.2,4,0.389830508474576,0.138461538461538
"2865",0.05,1,0,0
"2866",0.05,2,0,0.0163265306122449
"2867",0.05,3,0,0.0163265306122449
"2868",0.05,4,0,0.0857142857142857
"2869",0.1,1,0,0
"2870",0.1,2,0.166666666666667,0.0204081632653061
"2871",0.1,3,0.166666666666667,0.0204081632653061
"2872",0.1,4,0.0434782608695652,0.0897959183673469
"2873",0.15,1,0,0
"2874",0.15,2,0.166666666666667,0.0204081632653061
"2875",0.15,3,0.166666666666667,0.0204081632653061
"2876",0.15,4,0.0238095238095238,0.16734693877551
"2877",0.2,1,0.384615384615385,0.0326530612244898
"2878",0.2,2,0.384615384615385,0.0326530612244898
"2879",0.2,3,0.384615384615385,0.0326530612244898
"2880",0.2,4,0.128205128205128,0.138775510204082
"2881",0.05,1,0,0
"2882",0.05,2,0,0.00757575757575758
"2883",0.05,3,0,0.00757575757575758
"2884",0.05,4,0.315789473684211,0.0492424242424242
"2885",0.1,1,0,0
"2886",0.1,2,0,0.0151515151515152
"2887",0.1,3,0,0.0151515151515152
"2888",0.1,4,0.285714285714286,0.0568181818181818
"2889",0.15,1,0,0.0189393939393939
"2890",0.15,2,0,0.0265151515151515
"2891",0.15,3,0,0.0265151515151515
"2892",0.15,4,0,0.0643939393939394
"2893",0.2,1,0,0.0227272727272727
"2894",0.2,2,0,0.0303030303030303
"2895",0.2,3,0,0.0303030303030303
"2896",0.2,4,0,0.0681818181818182
"2897",0.05,1,0,0
"2898",0.05,2,0,0.008
"2899",0.05,3,0,0.008
"2900",0.05,4,0,0.008
"2901",0.1,1,0,0
"2902",0.1,2,0.166666666666667,0.02
"2903",0.1,3,0.5,0.024
"2904",0.1,4,0.5,0.024
"2905",0.15,1,0.5,0.004
"2906",0.15,2,0.333333333333333,0.016
"2907",0.15,3,0.5,0.02
"2908",0.15,4,0.5,0.02
"2909",0.2,1,0.5,0.004
"2910",0.2,2,0.333333333333333,0.016
"2911",0.2,3,0.5,0.02
"2912",0.2,4,0.5,0.02
"2913",0.05,1,0,0
"2914",0.05,2,0,0.0152091254752852
"2915",0.05,3,0,0.0152091254752852
"2916",0.05,4,0,0.0152091254752852
"2917",0.1,1,0,0
"2918",0.1,2,0,0.0152091254752852
"2919",0.1,3,0,0.0152091254752852
"2920",0.1,4,0,0.0152091254752852
"2921",0.15,1,0,0
"2922",0.15,2,0.166666666666667,0.0190114068441065
"2923",0.15,3,0.166666666666667,0.0190114068441065
"2924",0.15,4,0.166666666666667,0.0190114068441065
"2925",0.2,1,0,0
"2926",0.2,2,0.375,0.0190114068441065
"2927",0.2,3,0.375,0.0190114068441065
"2928",0.2,4,0.375,0.0190114068441065
"2929",0.05,1,0,0
"2930",0.05,2,0.166666666666667,0.021551724137931
"2931",0.05,3,0.166666666666667,0.021551724137931
"2932",0.05,4,0.166666666666667,0.021551724137931
"2933",0.1,1,0,0
"2934",0.1,2,0.153846153846154,0.0474137931034483
"2935",0.1,3,0.153846153846154,0.0474137931034483
"2936",0.1,4,0.153846153846154,0.0474137931034483
"2937",0.15,1,0,0
"2938",0.15,2,0.153846153846154,0.0474137931034483
"2939",0.15,3,0.153846153846154,0.0474137931034483
"2940",0.15,4,0.368421052631579,0.0517241379310345
"2941",0.2,1,0,0.00862068965517241
"2942",0.2,2,0.133333333333333,0.0560344827586207
"2943",0.2,3,0.133333333333333,0.0560344827586207
"2944",0.2,4,0.133333333333333,0.0560344827586207
"2945",0.05,1,0,0
"2946",0.05,2,0.375,0.0199203187250996
"2947",0.05,3,0.375,0.0199203187250996
"2948",0.05,4,0.285714285714286,0.0796812749003984
"2949",0.1,1,0,0
"2950",0.1,2,0.375,0.0199203187250996
"2951",0.1,3,0.375,0.0199203187250996
"2952",0.1,4,0.41025641025641,0.0916334661354582
"2953",0.15,1,0,0.0119521912350598
"2954",0.15,2,0.333333333333333,0.0239043824701195
"2955",0.15,3,0.333333333333333,0.0239043824701195
"2956",0.15,4,0.323529411764706,0.0916334661354582
"2957",0.2,1,0,0.0119521912350598
"2958",0.2,2,0.384615384615385,0.0318725099601594
"2959",0.2,3,0.384615384615385,0.0318725099601594
"2960",0.2,4,0.342105263157895,0.099601593625498
"2961",0.05,1,0,0
"2962",0.05,2,0,0.00826446280991736
"2963",0.05,3,0,0.00826446280991736
"2964",0.05,4,0,0.00826446280991736
"2965",0.1,1,0,0
"2966",0.1,2,0.5,0.0165289256198347
"2967",0.1,3,0.5,0.0165289256198347
"2968",0.1,4,0.5,0.0165289256198347
"2969",0.15,1,0,0
"2970",0.15,2,0.5,0.0165289256198347
"2971",0.15,3,0.5,0.0165289256198347
"2972",0.15,4,0.5,0.0165289256198347
"2973",0.2,1,0.666666666666667,0.00413223140495868
"2974",0.2,2,0.666666666666667,0.012396694214876
"2975",0.2,3,0.666666666666667,0.012396694214876
"2976",0.2,4,0.666666666666667,0.012396694214876
"2977",0.05,1,0,0
"2978",0.05,2,0,0.0160642570281124
"2979",0.05,3,0,0.0441767068273092
"2980",0.05,4,0.272727272727273,0.0642570281124498
"2981",0.1,1,0,0
"2982",0.1,2,0,0.0160642570281124
"2983",0.1,3,0,0.0441767068273092
"2984",0.1,4,0.272727272727273,0.0642570281124498
"2985",0.15,1,0,0
"2986",0.15,2,0,0.0160642570281124
"2987",0.15,3,0.294117647058824,0.0481927710843374
"2988",0.15,4,0.294117647058824,0.0481927710843374
"2989",0.2,1,0,0.0240963855421687
"2990",0.2,2,0,0.0240963855421687
"2991",0.2,3,0.333333333333333,0.0562248995983936
"2992",0.2,4,0.333333333333333,0.0562248995983936
"2993",0.05,1,0,0
"2994",0.05,2,0,0.0253623188405797
"2995",0.05,3,0,0.0253623188405797
"2996",0.05,4,0,0.0253623188405797
"2997",0.1,1,0.25,0.0217391304347826
"2998",0.1,2,0.181818181818182,0.0326086956521739
"2999",0.1,3,0.181818181818182,0.0326086956521739
"3000",0.1,4,0.181818181818182,0.0326086956521739
"3001",0.15,1,0.230769230769231,0.036231884057971
"3002",0.15,2,0.230769230769231,0.036231884057971
"3003",0.15,3,0.230769230769231,0.036231884057971
"3004",0.15,4,0.230769230769231,0.036231884057971
"3005",0.2,1,0.2,0.0434782608695652
"3006",0.2,2,0.2,0.0434782608695652
"3007",0.2,3,0.2,0.0434782608695652
"3008",0.2,4,0.2,0.0434782608695652
"3009",0.05,1,0,0
"3010",0.05,2,0,0.008
"3011",0.05,3,0,0.008
"3012",0.05,4,0,0.008
"3013",0.1,1,0,0
"3014",0.1,2,0.5,0.008
"3015",0.1,3,0.5,0.008
"3016",0.1,4,0.142857142857143,0.048
"3017",0.15,1,0,0.012
"3018",0.15,2,0,0.012
"3019",0.15,3,0.125,0.028
"3020",0.15,4,0.232558139534884,0.132
"3021",0.2,1,0,0.012
"3022",0.2,2,0.5,0.04
"3023",0.2,3,0.5,0.04
"3024",0.2,4,0.333333333333333,0.08
"3025",0.05,1,0,0
"3026",0.05,2,0,0.0158102766798419
"3027",0.05,3,0,0.0158102766798419
"3028",0.05,4,0.24390243902439,0.122529644268775
"3029",0.1,1,0,0
"3030",0.1,2,0,0.0158102766798419
"3031",0.1,3,0,0.0158102766798419
"3032",0.1,4,0.189655172413793,0.185770750988142
"3033",0.15,1,0,0
"3034",0.15,2,0,0.0158102766798419
"3035",0.15,3,0.142857142857143,0.0474308300395257
"3036",0.15,4,0.224137931034483,0.177865612648221
"3037",0.2,1,0,0
"3038",0.2,2,0,0.0158102766798419
"3039",0.2,3,0.142857142857143,0.0474308300395257
"3040",0.2,4,0.347222222222222,0.185770750988142
"3041",0.05,1,0,0
"3042",0.05,2,0,0.0155038759689922
"3043",0.05,3,0.166666666666667,0.0193798449612403
"3044",0.05,4,0.166666666666667,0.0193798449612403
"3045",0.1,1,0.666666666666667,0.00387596899224806
"3046",0.1,2,0.25,0.0348837209302326
"3047",0.1,3,0.25,0.0348837209302326
"3048",0.1,4,0.25,0.0348837209302326
"3049",0.15,1,0.666666666666667,0.00387596899224806
"3050",0.15,2,0.25,0.0348837209302326
"3051",0.15,3,0.25,0.0348837209302326
"3052",0.15,4,0.25,0.0348837209302326
"3053",0.2,1,0.444444444444444,0.0193798449612403
"3054",0.2,2,0.357142857142857,0.0348837209302326
"3055",0.2,3,0.357142857142857,0.0348837209302326
"3056",0.2,4,0.357142857142857,0.0348837209302326
"3057",0.05,1,0,0
"3058",0.05,2,0,0.00858369098712446
"3059",0.05,3,0,0.0386266094420601
"3060",0.05,4,0,0.0386266094420601
"3061",0.1,1,0,0
"3062",0.1,2,0,0.0171673819742489
"3063",0.1,3,0,0.0472103004291846
"3064",0.1,4,0,0.0472103004291846
"3065",0.15,1,0,0
"3066",0.15,2,0,0.0171673819742489
"3067",0.15,3,0,0.0472103004291846
"3068",0.15,4,0,0.0472103004291846
"3069",0.2,1,0.3,0.0300429184549356
"3070",0.2,2,0.25,0.0386266094420601
"3071",0.2,3,0.157894736842105,0.0686695278969957
"3072",0.2,4,0.157894736842105,0.0686695278969957
"3073",0.05,1,0,0
"3074",0.05,2,0,0.0265151515151515
"3075",0.05,3,0,0.0265151515151515
"3076",0.05,4,0,0.0265151515151515
"3077",0.1,1,0,0
"3078",0.1,2,0.111111111111111,0.0303030303030303
"3079",0.1,3,0.111111111111111,0.0303030303030303
"3080",0.1,4,0.111111111111111,0.0303030303030303
"3081",0.15,1,0,0
"3082",0.15,2,0.333333333333333,0.0303030303030303
"3083",0.15,3,0.333333333333333,0.0303030303030303
"3084",0.15,4,0.333333333333333,0.0303030303030303
"3085",0.2,1,0,0.0189393939393939
"3086",0.2,2,0,0.0265151515151515
"3087",0.2,3,0,0.0265151515151515
"3088",0.2,4,0,0.0757575757575758
"3089",0.05,1,0,0
"3090",0.05,2,0,0.015748031496063
"3091",0.05,3,0,0.0433070866141732
"3092",0.05,4,0,0.0433070866141732
"3093",0.1,1,0,0
"3094",0.1,2,0,0.015748031496063
"3095",0.1,3,0,0.0433070866141732
"3096",0.1,4,0,0.0433070866141732
"3097",0.15,1,0,0
"3098",0.15,2,0,0.0275590551181102
"3099",0.15,3,0,0.0275590551181102
"3100",0.15,4,0,0.0275590551181102
"3101",0.2,1,0.333333333333333,0.0078740157480315
"3102",0.2,2,0.125,0.0275590551181102
"3103",0.2,3,0.125,0.0275590551181102
"3104",0.2,4,0.125,0.0275590551181102
"3105",0.05,1,0,0
"3106",0.05,2,0.25,0.0122448979591837
"3107",0.05,3,0.25,0.0122448979591837
"3108",0.05,4,0.25,0.0122448979591837
"3109",0.1,1,0,0
"3110",0.1,2,0.166666666666667,0.0204081632653061
"3111",0.1,3,0.166666666666667,0.0204081632653061
"3112",0.1,4,0.166666666666667,0.0204081632653061
"3113",0.15,1,0,0
"3114",0.15,2,0.166666666666667,0.0204081632653061
"3115",0.15,3,0.166666666666667,0.0204081632653061
"3116",0.15,4,0.166666666666667,0.0204081632653061
"3117",0.2,1,0.2,0.0326530612244898
"3118",0.2,2,0.166666666666667,0.0408163265306122
"3119",0.2,3,0.166666666666667,0.0408163265306122
"3120",0.2,4,0.166666666666667,0.0408163265306122
"3121",0.05,1,0,0
"3122",0.05,2,0,0.00784313725490196
"3123",0.05,3,0,0.00784313725490196
"3124",0.05,4,0,0.00784313725490196
"3125",0.1,1,0,0
"3126",0.1,2,0,0.00784313725490196
"3127",0.1,3,0,0.00784313725490196
"3128",0.1,4,0.75,0.00784313725490196
"3129",0.15,1,0.333333333333333,0.0156862745098039
"3130",0.15,2,0.333333333333333,0.0156862745098039
"3131",0.15,3,0.461538461538462,0.0274509803921569
"3132",0.15,4,0.461538461538462,0.0274509803921569
"3133",0.2,1,0.272727272727273,0.0313725490196078
"3134",0.2,2,0.272727272727273,0.0313725490196078
"3135",0.2,3,0.272727272727273,0.0313725490196078
"3136",0.2,4,0.272727272727273,0.0313725490196078
"3137",0.05,1,0,0
"3138",0.05,2,0.166666666666667,0.020746887966805
"3139",0.05,3,0.166666666666667,0.020746887966805
"3140",0.05,4,0.166666666666667,0.020746887966805
"3141",0.1,1,0,0.00829875518672199
"3142",0.1,2,0.125,0.029045643153527
"3143",0.1,3,0.125,0.029045643153527
"3144",0.1,4,0.4,0.0746887966804979
"3145",0.15,1,0,0.012448132780083
"3146",0.15,2,0,0.020746887966805
"3147",0.15,3,0,0.020746887966805
"3148",0.15,4,0.407407407407407,0.0663900414937759
"3149",0.2,1,0.333333333333333,0.016597510373444
"3150",0.2,2,0.3,0.029045643153527
"3151",0.2,3,0.3,0.029045643153527
"3152",0.2,4,0.15,0.0705394190871369
"3153",0.05,1,0,0
"3154",0.05,2,0,0.015625
"3155",0.05,3,0,0.015625
"3156",0.05,4,0,0.015625
"3157",0.1,1,0,0.015625
"3158",0.1,2,0,0.015625
"3159",0.1,3,0.75,0.015625
"3160",0.1,4,0.75,0.015625
"3161",0.15,1,0.153846153846154,0.04296875
"3162",0.15,2,0.153846153846154,0.04296875
"3163",0.15,3,0.56,0.04296875
"3164",0.15,4,0.56,0.04296875
"3165",0.2,1,0.214285714285714,0.04296875
"3166",0.2,2,0.428571428571429,0.0625
"3167",0.2,3,0.428571428571429,0.0625
"3168",0.2,4,0.428571428571429,0.0625
"3169",0.05,1,0,0
"3170",0.05,2,0,0.00735294117647059
"3171",0.05,3,0,0.00735294117647059
"3172",0.05,4,0,0.00735294117647059
"3173",0.1,1,0,0
"3174",0.1,2,0,0.00735294117647059
"3175",0.1,3,0.5,0.0110294117647059
"3176",0.1,4,0.5,0.0110294117647059
"3177",0.15,1,0,0
"3178",0.15,2,0,0.00735294117647059
"3179",0.15,3,0.5,0.0110294117647059
"3180",0.15,4,0.5,0.0110294117647059
"3181",0.2,1,0.5,0.00735294117647059
"3182",0.2,2,0.5,0.00735294117647059
"3183",0.2,3,0.461538461538462,0.0257352941176471
"3184",0.2,4,0.461538461538462,0.0257352941176471
